lat,lon,tsurfmn
-85.0,95.0,145.215
-85.0,97.5,145.16
-85.0,100.0,145.009
-85.0,102.5,144.869
-85.0,105.0,144.74
-85.0,107.5,144.631
-85.0,110.0,144.579
-85.0,112.5,144.526
-85.0,115.0,144.504
-85.0,117.5,144.482
-85.0,120.0,144.486
-85.0,122.5,144.499
-85.0,125.0,144.521
-85.0,127.5,144.553
-85.0,130.0,144.591
-85.0,132.5,144.645
-85.0,135.0,144.699
-85.0,137.5,144.717
-85.0,140.0,144.729
-85.0,142.5,144.711
-85.0,145.0,144.683
-85.0,147.5,144.667
-85.0,150.0,144.663
-85.0,152.5,144.665
-85.0,155.0,144.685
-85.0,157.5,144.705
-85.0,160.0,144.685
-85.0,162.5,144.666
-85.0,165.0,144.645
-85.0,167.5,144.624
-85.0,170.0,144.611
-85.0,172.5,144.606
-85.0,175.0,144.605
-85.0,177.5,144.618
-85.0,180.0,144.63
-85.0,182.5,144.644
-85.0,185.0,144.658
-85.0,187.5,144.679
-85.0,190.0,144.703
-85.0,192.5,144.709
-85.0,195.0,144.698
-85.0,197.5,144.689
-85.0,200.0,144.685
-85.0,202.5,144.681
-85.0,205.0,144.684
-85.0,207.5,144.686
-85.0,210.0,144.68
-85.0,212.5,144.671
-85.0,215.0,144.669
-85.0,217.5,144.673
-85.0,220.0,144.684
-85.0,222.5,144.715
-85.0,225.0,144.745
-85.0,227.5,144.768
-85.0,230.0,144.791
-85.0,232.5,144.81
-85.0,235.0,144.825
-85.0,237.5,144.867
-85.0,240.0,144.934
-85.0,242.5,144.983
-85.0,245.0,144.979
-85.0,247.5,144.974
-85.0,250.0,144.939
-85.0,252.5,144.903
-85.0,255.0,144.88
-85.0,257.5,144.86
-85.0,260.0,144.85
-85.0,262.5,144.849
-85.0,265.0,144.844
-85.0,267.5,144.831
-85.0,270.0,144.818
-85.0,272.5,144.818
-85.0,275.0,144.818
-85.0,277.5,144.807
-85.0,280.0,144.794
-85.0,282.5,144.787
-85.0,285.0,144.786
-85.0,287.5,144.778
-85.0,290.0,144.746
-85.0,292.5,144.714
-85.0,295.0,144.716
-85.0,297.5,144.718
-85.0,300.0,144.642
-85.0,302.5,144.54
-85.0,305.0,144.446
-85.0,307.5,144.359
-85.0,310.0,144.297
-85.0,312.5,144.311
-85.0,315.0,144.324
-85.0,317.5,144.287
-85.0,320.0,144.249
-85.0,322.5,144.24
-85.0,325.0,144.237
-85.0,327.5,144.211
-85.0,330.0,144.16
-85.0,332.5,144.117
-85.0,335.0,144.099
-85.0,337.5,144.08
-85.0,340.0,144.047
-85.0,342.5,144.014
-85.0,345.0,143.991
-85.0,347.5,143.973
-85.0,350.0,143.95
-85.0,352.5,143.923
-85.0,355.0,143.905
-85.0,357.5,143.911
-85.0,360.0,143.916
-80.0,0.0,145.814
-80.0,2.5,145.691
-80.0,5.0,145.569
-80.0,7.5,145.374
-80.0,10.0,145.156
-80.0,12.5,145.074
-80.0,15.0,145.129
-80.0,17.5,145.238
-80.0,20.0,145.49
-80.0,22.5,145.728
-80.0,25.0,145.602
-80.0,27.5,145.476
-80.0,30.0,145.498
-80.0,32.5,145.568
-80.0,35.0,145.613
-80.0,37.5,145.632
-80.0,40.0,145.648
-80.0,42.5,145.655
-80.0,45.0,145.663
-80.0,47.5,145.719
-80.0,50.0,145.764
-80.0,52.5,145.801
-80.0,55.0,145.834
-80.0,57.5,145.882
-80.0,60.0,145.957
-80.0,62.5,146.025
-80.0,65.0,146.074
-80.0,67.5,146.123
-80.0,70.0,146.106
-80.0,72.5,146.089
-80.0,75.0,146.081
-80.0,77.5,146.076
-80.0,80.0,146.098
-80.0,82.5,146.147
-80.0,85.0,146.206
-80.0,87.5,146.296
-80.0,90.0,146.387
-80.0,92.5,146.395
-80.0,95.0,146.404
-80.0,97.5,146.32
-80.0,100.0,146.207
-80.0,102.5,146.109
-80.0,105.0,146.0
-80.0,107.5,145.902
-80.0,110.0,145.836
-80.0,112.5,145.769
-80.0,115.0,145.718
-80.0,117.5,145.666
-80.0,120.0,145.706
-80.0,122.5,145.776
-80.0,125.0,145.83
-80.0,127.5,145.867
-80.0,130.0,145.898
-80.0,132.5,145.905
-80.0,135.0,145.913
-80.0,137.5,145.885
-80.0,140.0,145.838
-80.0,142.5,145.71
-80.0,145.0,145.555
-80.0,147.5,145.451
-80.0,150.0,145.398
-80.0,152.5,145.351
-80.0,155.0,145.32
-80.0,157.5,145.29
-80.0,160.0,145.288
-80.0,162.5,145.287
-80.0,165.0,145.248
-80.0,167.5,145.192
-80.0,170.0,145.168
-80.0,172.5,145.175
-80.0,175.0,145.19
-80.0,177.5,145.23
-80.0,180.0,145.271
-80.0,182.5,145.271
-80.0,185.0,145.272
-80.0,187.5,145.285
-80.0,190.0,145.283
-80.0,192.5,145.328
-80.0,195.0,145.42
-80.0,197.5,145.486
-80.0,200.0,145.475
-80.0,202.5,145.463
-80.0,205.0,145.464
-80.0,207.5,145.465
-80.0,210.0,145.506
-80.0,212.5,145.561
-80.0,215.0,145.582
-80.0,217.5,145.567
-80.0,220.0,145.571
-80.0,222.5,145.626
-80.0,225.0,145.668
-80.0,227.5,145.749
-80.0,230.0,145.83
-80.0,232.5,145.933
-80.0,235.0,146.043
-80.0,237.5,146.089
-80.0,240.0,146.071
-80.0,242.5,146.064
-80.0,245.0,146.088
-80.0,247.5,146.111
-80.0,250.0,146.129
-80.0,252.5,146.147
-80.0,255.0,146.135
-80.0,257.5,146.066
-80.0,260.0,146.006
-80.0,262.5,145.954
-80.0,265.0,145.879
-80.0,267.5,145.735
-80.0,270.0,145.592
-80.0,272.5,145.567
-80.0,275.0,145.542
-80.0,277.5,145.634
-80.0,280.0,145.766
-80.0,282.5,145.913
-80.0,285.0,146.065
-80.0,287.5,146.151
-80.0,290.0,146.122
-80.0,292.5,146.093
-80.0,295.0,146.057
-80.0,297.5,146.02
-80.0,300.0,145.943
-80.0,302.5,145.853
-80.0,305.0,145.814
-80.0,307.5,145.825
-80.0,310.0,145.857
-80.0,312.5,145.95
-80.0,315.0,146.043
-80.0,317.5,146.095
-80.0,320.0,146.135
-80.0,322.5,146.13
-80.0,325.0,146.109
-80.0,327.5,146.073
-80.0,330.0,146.02
-80.0,332.5,145.976
-80.0,335.0,145.958
-80.0,337.5,145.94
-80.0,340.0,145.955
-80.0,342.5,145.971
-80.0,345.0,145.952
-80.0,347.5,145.922
-80.0,350.0,145.923
-80.0,352.5,145.945
-80.0,355.0,145.943
-80.0,357.5,145.879
-80.0,360.0,145.814
-75.0,0.0,146.212
-75.0,2.5,146.168
-75.0,5.0,146.125
-75.0,7.5,146.201
-75.0,10.0,146.316
-75.0,12.5,146.338
-75.0,15.0,146.235
-75.0,17.5,146.13
-75.0,20.0,146.133
-75.0,22.5,146.136
-75.0,25.0,146.085
-75.0,27.5,146.033
-75.0,30.0,146.028
-75.0,32.5,146.038
-75.0,35.0,146.018
-75.0,37.5,145.967
-75.0,40.0,145.93
-75.0,42.5,145.94
-75.0,45.0,145.929
-75.0,47.5,145.844
-75.0,50.0,145.759
-75.0,52.5,145.712
-75.0,55.0,145.677
-75.0,57.5,145.622
-75.0,60.0,145.547
-75.0,62.5,145.505
-75.0,65.0,145.559
-75.0,67.5,145.586
-75.0,70.0,145.695
-75.0,72.5,145.805
-75.0,75.0,145.853
-75.0,77.5,145.881
-75.0,80.0,146.024
-75.0,82.5,146.28
-75.0,85.0,146.464
-75.0,87.5,146.428
-75.0,90.0,146.392
-75.0,92.5,146.289
-75.0,95.0,146.186
-75.0,97.5,146.07
-75.0,100.0,145.95
-75.0,102.5,146.05
-75.0,105.0,146.349
-75.0,107.5,146.571
-75.0,110.0,146.559
-75.0,112.5,146.546
-75.0,115.0,146.749
-75.0,117.5,146.952
-75.0,120.0,147.014
-75.0,122.5,147.029
-75.0,125.0,147.032
-75.0,127.5,147.022
-75.0,130.0,146.887
-75.0,132.5,146.379
-75.0,135.0,145.832
-75.0,137.5,145.76
-75.0,140.0,145.688
-75.0,142.5,145.674
-75.0,145.0,145.678
-75.0,147.5,145.697
-75.0,150.0,145.731
-75.0,152.5,145.816
-75.0,155.0,146.055
-75.0,157.5,146.294
-75.0,160.0,146.459
-75.0,162.5,146.622
-75.0,165.0,146.625
-75.0,167.5,146.607
-75.0,170.0,146.637
-75.0,172.5,146.716
-75.0,175.0,146.75
-75.0,177.5,146.654
-75.0,180.0,146.557
-75.0,182.5,146.555
-75.0,185.0,146.553
-75.0,187.5,146.545
-75.0,190.0,146.48
-75.0,192.5,146.524
-75.0,195.0,146.679
-75.0,197.5,146.845
-75.0,200.0,147.045
-75.0,202.5,147.246
-75.0,205.0,147.053
-75.0,207.5,146.861
-75.0,210.0,146.839
-75.0,212.5,146.874
-75.0,215.0,146.904
-75.0,217.5,146.929
-75.0,220.0,146.961
-75.0,222.5,147.015
-75.0,225.0,147.069
-75.0,227.5,147.335
-75.0,230.0,147.553
-75.0,232.5,147.564
-75.0,235.0,147.507
-75.0,237.5,147.463
-75.0,240.0,147.431
-75.0,242.5,147.375
-75.0,245.0,147.248
-75.0,247.5,147.12
-75.0,250.0,147.238
-75.0,252.5,147.356
-75.0,255.0,147.273
-75.0,257.5,147.098
-75.0,260.0,146.999
-75.0,262.5,146.978
-75.0,265.0,146.922
-75.0,267.5,146.76
-75.0,270.0,146.599
-75.0,272.5,146.478
-75.0,275.0,146.357
-75.0,277.5,146.378
-75.0,280.0,146.446
-75.0,282.5,146.409
-75.0,285.0,146.305
-75.0,287.5,146.298
-75.0,290.0,146.584
-75.0,292.5,146.869
-75.0,295.0,147.026
-75.0,297.5,147.184
-75.0,300.0,147.179
-75.0,302.5,147.121
-75.0,305.0,147.087
-75.0,307.5,147.075
-75.0,310.0,147.043
-75.0,312.5,146.917
-75.0,315.0,146.737
-75.0,317.5,146.738
-75.0,320.0,146.739
-75.0,322.5,146.547
-75.0,325.0,146.29
-75.0,327.5,146.193
-75.0,330.0,146.254
-75.0,332.5,146.304
-75.0,335.0,146.318
-75.0,337.5,146.333
-75.0,340.0,146.39
-75.0,342.5,146.448
-75.0,345.0,146.492
-75.0,347.5,146.532
-75.0,350.0,146.507
-75.0,352.5,146.37
-75.0,355.0,146.261
-75.0,357.5,146.236
-75.0,360.0,146.212
-70.0,0.0,148.63
-70.0,2.5,148.545
-70.0,5.0,148.46
-70.0,7.5,148.511
-70.0,10.0,148.606
-70.0,12.5,148.642
-70.0,15.0,148.397
-70.0,17.5,148.095
-70.0,20.0,147.638
-70.0,22.5,147.181
-70.0,25.0,146.916
-70.0,27.5,146.65
-70.0,30.0,146.603
-70.0,32.5,146.628
-70.0,35.0,146.71
-70.0,37.5,146.849
-70.0,40.0,146.969
-70.0,42.5,147.0
-70.0,45.0,146.944
-70.0,47.5,146.903
-70.0,50.0,146.861
-70.0,52.5,147.054
-70.0,55.0,147.324
-70.0,57.5,147.558
-70.0,60.0,147.757
-70.0,62.5,147.903
-70.0,65.0,147.891
-70.0,67.5,147.88
-70.0,70.0,147.822
-70.0,72.5,147.748
-70.0,75.0,147.716
-70.0,77.5,147.698
-70.0,80.0,147.602
-70.0,82.5,147.428
-70.0,85.0,147.295
-70.0,87.5,147.288
-70.0,90.0,147.281
-70.0,92.5,147.127
-70.0,95.0,146.973
-70.0,97.5,147.085
-70.0,100.0,147.284
-70.0,102.5,147.6
-70.0,105.0,147.901
-70.0,107.5,148.163
-70.0,110.0,148.308
-70.0,112.5,148.453
-70.0,115.0,148.72
-70.0,117.5,148.987
-70.0,120.0,148.931
-70.0,122.5,148.767
-70.0,125.0,148.978
-70.0,127.5,149.563
-70.0,130.0,150.053
-70.0,132.5,150.259
-70.0,135.0,150.393
-70.0,137.5,150.181
-70.0,140.0,149.969
-70.0,142.5,149.831
-70.0,145.0,149.719
-70.0,147.5,149.508
-70.0,150.0,149.2
-70.0,152.5,148.95
-70.0,155.0,148.877
-70.0,157.5,148.804
-70.0,160.0,149.382
-70.0,162.5,149.961
-70.0,165.0,149.787
-70.0,167.5,149.383
-70.0,170.0,149.142
-70.0,172.5,149.065
-70.0,175.0,149.056
-70.0,177.5,149.252
-70.0,180.0,149.448
-70.0,182.5,149.555
-70.0,185.0,149.662
-70.0,187.5,149.915
-70.0,190.0,150.212
-70.0,192.5,150.358
-70.0,195.0,150.489
-70.0,197.5,150.498
-70.0,200.0,150.138
-70.0,202.5,149.778
-70.0,205.0,149.154
-70.0,207.5,148.531
-70.0,210.0,148.496
-70.0,212.5,148.658
-70.0,215.0,148.844
-70.0,217.5,149.052
-70.0,220.0,149.236
-70.0,222.5,149.344
-70.0,225.0,149.451
-70.0,227.5,149.858
-70.0,230.0,150.265
-70.0,232.5,150.289
-70.0,235.0,150.186
-70.0,237.5,150.005
-70.0,240.0,149.746
-70.0,242.5,149.571
-70.0,245.0,149.648
-70.0,247.5,149.725
-70.0,250.0,149.92
-70.0,252.5,150.079
-70.0,255.0,149.969
-70.0,257.5,149.82
-70.0,260.0,149.683
-70.0,262.5,149.556
-70.0,265.0,149.474
-70.0,267.5,149.526
-70.0,270.0,149.578
-70.0,272.5,149.558
-70.0,275.0,149.538
-70.0,277.5,149.917
-70.0,280.0,150.429
-70.0,282.5,150.647
-70.0,285.0,150.367
-70.0,287.5,150.08
-70.0,290.0,149.917
-70.0,292.5,149.754
-70.0,295.0,149.426
-70.0,297.5,149.098
-70.0,300.0,148.902
-70.0,302.5,148.751
-70.0,305.0,148.567
-70.0,307.5,148.352
-70.0,310.0,148.215
-70.0,312.5,148.286
-70.0,315.0,148.193
-70.0,317.5,147.77
-70.0,320.0,147.348
-70.0,322.5,147.271
-70.0,325.0,147.31
-70.0,327.5,147.212
-70.0,330.0,146.975
-70.0,332.5,146.768
-70.0,335.0,146.647
-70.0,337.5,146.526
-70.0,340.0,147.098
-70.0,342.5,147.67
-70.0,345.0,148.005
-70.0,347.5,148.245
-70.0,350.0,148.358
-70.0,352.5,148.345
-70.0,355.0,148.368
-70.0,357.5,148.499
-70.0,360.0,148.63
-65.0,0.0,156.497
-65.0,2.5,156.53
-65.0,5.0,156.564
-65.0,7.5,156.51
-65.0,10.0,156.427
-65.0,12.5,156.256
-65.0,15.0,155.929
-65.0,17.5,155.135
-65.0,20.0,153.911
-65.0,22.5,152.688
-65.0,25.0,151.936
-65.0,27.5,151.185
-65.0,30.0,151.233
-65.0,32.5,151.546
-65.0,35.0,151.846
-65.0,37.5,152.133
-65.0,40.0,152.38
-65.0,42.5,152.508
-65.0,45.0,152.566
-65.0,47.5,152.628
-65.0,50.0,152.69
-65.0,52.5,152.568
-65.0,55.0,152.384
-65.0,57.5,152.235
-65.0,60.0,152.12
-65.0,62.5,152.062
-65.0,65.0,152.175
-65.0,67.5,152.288
-65.0,70.0,152.644
-65.0,72.5,152.815
-65.0,75.0,152.591
-65.0,77.5,152.266
-65.0,80.0,151.901
-65.0,82.5,151.496
-65.0,85.0,151.132
-65.0,87.5,150.89
-65.0,90.0,150.648
-65.0,92.5,150.676
-65.0,95.0,150.704
-65.0,97.5,151.005
-65.0,100.0,151.398
-65.0,102.5,151.969
-65.0,105.0,152.482
-65.0,107.5,152.715
-65.0,110.0,152.566
-65.0,112.5,152.416
-65.0,115.0,152.687
-65.0,117.5,152.957
-65.0,120.0,153.224
-65.0,122.5,153.491
-65.0,125.0,153.738
-65.0,127.5,153.965
-65.0,130.0,154.221
-65.0,132.5,154.563
-65.0,135.0,154.904
-65.0,137.5,155.049
-65.0,140.0,155.145
-65.0,142.5,155.175
-65.0,145.0,155.184
-65.0,147.5,154.939
-65.0,150.0,154.441
-65.0,152.5,154.176
-65.0,155.0,154.608
-65.0,157.5,155.04
-65.0,160.0,155.386
-65.0,162.5,155.732
-65.0,165.0,155.549
-65.0,167.5,155.085
-65.0,170.0,154.816
-65.0,172.5,154.742
-65.0,175.0,154.719
-65.0,177.5,154.849
-65.0,180.0,154.98
-65.0,182.5,155.232
-65.0,185.0,155.483
-65.0,187.5,155.962
-65.0,190.0,156.518
-65.0,192.5,157.191
-65.0,195.0,157.983
-65.0,197.5,158.375
-65.0,200.0,158.151
-65.0,202.5,157.926
-65.0,205.0,157.391
-65.0,207.5,156.855
-65.0,210.0,156.414
-65.0,212.5,156.006
-65.0,215.0,155.618
-65.0,217.5,155.249
-65.0,220.0,154.985
-65.0,222.5,155.031
-65.0,225.0,154.863
-65.0,227.5,155.111
-65.0,230.0,155.359
-65.0,232.5,155.493
-65.0,235.0,155.59
-65.0,237.5,155.495
-65.0,240.0,155.208
-65.0,242.5,155.136
-65.0,245.0,155.711
-65.0,247.5,156.287
-65.0,250.0,156.658
-65.0,252.5,157.029
-65.0,255.0,157.491
-65.0,257.5,157.567
-65.0,260.0,157.439
-65.0,262.5,157.109
-65.0,265.0,156.777
-65.0,267.5,156.442
-65.0,270.0,156.107
-65.0,272.5,156.079
-65.0,275.0,156.051
-65.0,277.5,155.93
-65.0,280.0,155.779
-65.0,282.5,155.784
-65.0,285.0,155.792
-65.0,287.5,155.618
-65.0,290.0,155.518
-65.0,292.5,155.417
-65.0,295.0,155.098
-65.0,297.5,154.778
-65.0,300.0,154.797
-65.0,302.5,154.928
-65.0,305.0,154.895
-65.0,307.5,154.697
-65.0,310.0,154.568
-65.0,312.5,154.645
-65.0,315.0,154.649
-65.0,317.5,154.143
-65.0,320.0,153.636
-65.0,322.5,153.579
-65.0,325.0,153.672
-65.0,327.5,153.516
-65.0,330.0,153.112
-65.0,332.5,152.763
-65.0,335.0,152.582
-65.0,337.5,152.402
-65.0,340.0,153.132
-65.0,342.5,153.863
-65.0,345.0,154.823
-65.0,347.5,155.591
-65.0,350.0,156.003
-65.0,352.5,156.153
-65.0,355.0,156.292
-65.0,357.5,156.394
-65.0,360.0,156.497
-60.0,0.0,164.51
-60.0,2.5,164.859
-60.0,5.0,165.207
-60.0,7.5,165.226
-60.0,10.0,165.136
-60.0,12.5,165.03
-60.0,15.0,164.904
-60.0,17.5,164.458
-60.0,20.0,164.301
-60.0,22.5,164.144
-60.0,25.0,163.694
-60.0,27.5,163.243
-60.0,30.0,162.783
-60.0,32.5,162.32
-60.0,35.0,162.327
-60.0,37.5,162.803
-60.0,40.0,163.148
-60.0,42.5,163.098
-60.0,45.0,163.048
-60.0,47.5,162.057
-60.0,50.0,160.92
-60.0,52.5,160.218
-60.0,55.0,159.662
-60.0,57.5,159.219
-60.0,60.0,158.89
-60.0,62.5,158.728
-60.0,65.0,159.066
-60.0,67.5,159.404
-60.0,70.0,160.375
-60.0,72.5,161.346
-60.0,75.0,161.572
-60.0,77.5,161.567
-60.0,80.0,161.247
-60.0,82.5,160.611
-60.0,85.0,159.993
-60.0,87.5,159.429
-60.0,90.0,158.864
-60.0,92.5,157.676
-60.0,95.0,156.487
-60.0,97.5,156.787
-60.0,100.0,157.583
-60.0,102.5,158.425
-60.0,105.0,159.001
-60.0,107.5,159.188
-60.0,110.0,158.903
-60.0,112.5,158.618
-60.0,115.0,158.512
-60.0,117.5,158.406
-60.0,120.0,158.829
-60.0,122.5,159.428
-60.0,125.0,160.11
-60.0,127.5,160.877
-60.0,130.0,161.819
-60.0,132.5,163.286
-60.0,135.0,164.754
-60.0,137.5,164.56
-60.0,140.0,164.293
-60.0,142.5,163.827
-60.0,145.0,163.295
-60.0,147.5,162.565
-60.0,150.0,161.638
-60.0,152.5,160.998
-60.0,155.0,161.22
-60.0,157.5,161.442
-60.0,160.0,161.985
-60.0,162.5,162.527
-60.0,165.0,162.795
-60.0,167.5,162.837
-60.0,170.0,163.128
-60.0,172.5,163.669
-60.0,175.0,164.172
-60.0,177.5,164.563
-60.0,180.0,164.954
-60.0,182.5,164.402
-60.0,185.0,163.849
-60.0,187.5,164.142
-60.0,190.0,164.716
-60.0,192.5,165.23
-60.0,195.0,165.683
-60.0,197.5,165.74
-60.0,200.0,165.511
-60.0,202.5,165.283
-60.0,205.0,165.319
-60.0,207.5,165.356
-60.0,210.0,165.321
-60.0,212.5,165.263
-60.0,215.0,164.982
-60.0,217.5,164.477
-60.0,220.0,164.1
-60.0,222.5,164.106
-60.0,225.0,163.951
-60.0,227.5,163.329
-60.0,230.0,162.708
-60.0,232.5,162.763
-60.0,235.0,163.043
-60.0,237.5,163.228
-60.0,240.0,163.316
-60.0,242.5,163.474
-60.0,245.0,163.843
-60.0,247.5,164.212
-60.0,250.0,164.016
-60.0,252.5,163.819
-60.0,255.0,163.969
-60.0,257.5,163.707
-60.0,260.0,163.664
-60.0,262.5,163.84
-60.0,265.0,163.816
-60.0,267.5,163.192
-60.0,270.0,162.568
-60.0,272.5,163.316
-60.0,275.0,164.063
-60.0,277.5,163.954
-60.0,280.0,163.561
-60.0,282.5,163.456
-60.0,285.0,163.629
-60.0,287.5,163.463
-60.0,290.0,163.405
-60.0,292.5,163.348
-60.0,295.0,162.996
-60.0,297.5,162.645
-60.0,300.0,162.366
-60.0,302.5,162.113
-60.0,305.0,162.357
-60.0,307.5,163.1
-60.0,310.0,163.635
-60.0,312.5,163.545
-60.0,315.0,163.456
-60.0,317.5,163.332
-60.0,320.0,163.167
-60.0,322.5,163.278
-60.0,325.0,163.481
-60.0,327.5,163.126
-60.0,330.0,162.213
-60.0,332.5,161.476
-60.0,335.0,161.267
-60.0,337.5,161.058
-60.0,340.0,161.296
-60.0,342.5,161.533
-60.0,345.0,162.536
-60.0,347.5,163.404
-60.0,350.0,163.945
-60.0,352.5,164.289
-60.0,355.0,164.542
-60.0,357.5,164.526
-60.0,360.0,164.51
-55.0,0.0,168.958
-55.0,2.5,169.191
-55.0,5.0,169.425
-55.0,7.5,169.657
-55.0,10.0,169.888
-55.0,12.5,170.259
-55.0,15.0,170.427
-55.0,17.5,170.308
-55.0,20.0,170.035
-55.0,22.5,169.761
-55.0,25.0,169.521
-55.0,27.5,169.281
-55.0,30.0,169.621
-55.0,32.5,170.156
-55.0,35.0,170.485
-55.0,37.5,170.608
-55.0,40.0,170.851
-55.0,42.5,171.45
-55.0,45.0,171.824
-55.0,47.5,171.8
-55.0,50.0,171.777
-55.0,52.5,172.436
-55.0,55.0,173.323
-55.0,57.5,173.776
-55.0,60.0,173.795
-55.0,62.5,174.03
-55.0,65.0,174.914
-55.0,67.5,175.797
-55.0,70.0,175.918
-55.0,72.5,175.665
-55.0,75.0,174.875
-55.0,77.5,173.907
-55.0,80.0,172.624
-55.0,82.5,171.028
-55.0,85.0,169.554
-55.0,87.5,168.443
-55.0,90.0,167.332
-55.0,92.5,166.443
-55.0,95.0,165.554
-55.0,97.5,165.267
-55.0,100.0,165.181
-55.0,102.5,164.976
-55.0,105.0,164.389
-55.0,107.5,164.009
-55.0,110.0,164.251
-55.0,112.5,164.493
-55.0,115.0,164.59
-55.0,117.5,164.687
-55.0,120.0,164.923
-55.0,122.5,165.206
-55.0,125.0,165.647
-55.0,127.5,166.245
-55.0,130.0,166.917
-55.0,132.5,167.811
-55.0,135.0,168.189
-55.0,137.5,168.049
-55.0,140.0,167.908
-55.0,142.5,167.81
-55.0,145.0,167.725
