lat,lon,tsurfmn
-90.0,252.5,143.086
-90.0,255.0,143.086
-90.0,257.5,143.086
-90.0,260.0,143.086
-90.0,262.5,143.086
-90.0,265.0,143.086
-90.0,267.5,143.086
-90.0,270.0,143.086
-90.0,272.5,143.086
-90.0,275.0,143.086
-90.0,277.5,143.086
-90.0,280.0,143.086
-90.0,282.5,143.086
-90.0,285.0,143.086
-90.0,287.5,143.086
-90.0,290.0,143.086
-90.0,292.5,143.086
-90.0,295.0,143.086
-90.0,297.5,143.086
-90.0,300.0,143.086
-90.0,302.5,143.086
-90.0,305.0,143.086
-90.0,307.5,143.086
-90.0,310.0,143.086
-90.0,312.5,143.086
-90.0,315.0,143.086
-90.0,317.5,143.086
-90.0,320.0,143.086
-90.0,322.5,143.086
-90.0,325.0,143.086
-90.0,327.5,143.086
-90.0,330.0,143.086
-90.0,332.5,143.086
-90.0,335.0,143.086
-90.0,337.5,143.086
-90.0,340.0,143.086
-90.0,342.5,143.086
-90.0,345.0,143.086
-90.0,347.5,143.086
-90.0,350.0,143.086
-90.0,352.5,143.086
-90.0,355.0,143.086
-90.0,357.5,143.086
-90.0,360.0,143.086
-85.0,0.0,143.139
-85.0,2.5,143.104
-85.0,5.0,143.07
-85.0,7.5,143.077
-85.0,10.0,143.098
-85.0,12.5,143.118
-85.0,15.0,143.138
-85.0,17.5,143.164
-85.0,20.0,143.203
-85.0,22.5,143.242
-85.0,25.0,143.304
-85.0,27.5,143.366
-85.0,30.0,143.435
-85.0,32.5,143.505
-85.0,35.0,143.548
-85.0,37.5,143.561
-85.0,40.0,143.576
-85.0,42.5,143.592
-85.0,45.0,143.608
-85.0,47.5,143.623
-85.0,50.0,143.639
-85.0,52.5,143.639
-85.0,55.0,143.634
-85.0,57.5,143.636
-85.0,60.0,143.643
-85.0,62.5,143.651
-85.0,65.0,143.66
-85.0,67.5,143.67
-85.0,70.0,143.67
-85.0,72.5,143.67
-85.0,75.0,143.68
-85.0,77.5,143.692
-85.0,80.0,143.71
-85.0,82.5,143.735
-85.0,85.0,143.776
-85.0,87.5,143.868
-85.0,90.0,143.959
-85.0,92.5,144.187
-85.0,95.0,144.415
-85.0,97.5,144.363
-85.0,100.0,144.218
-85.0,102.5,144.083
-85.0,105.0,143.957
-85.0,107.5,143.85
-85.0,110.0,143.798
-85.0,112.5,143.746
-85.0,115.0,143.723
-85.0,117.5,143.701
-85.0,120.0,143.703
-85.0,122.5,143.714
-85.0,125.0,143.734
-85.0,127.5,143.761
-85.0,130.0,143.793
-85.0,132.5,143.836
-85.0,135.0,143.879
-85.0,137.5,143.898
-85.0,140.0,143.918
-85.0,142.5,143.905
-85.0,145.0,143.88
-85.0,147.5,143.866
-85.0,150.0,143.862
-85.0,152.5,143.865
-85.0,155.0,143.885
-85.0,157.5,143.905
-85.0,160.0,143.883
-85.0,162.5,143.86
-85.0,165.0,143.838
-85.0,167.5,143.816
-85.0,170.0,143.8
-85.0,172.5,143.792
-85.0,175.0,143.79
-85.0,177.5,143.805
-85.0,180.0,143.821
-85.0,182.5,143.833
-85.0,185.0,143.844
-85.0,187.5,143.863
-85.0,190.0,143.883
-85.0,192.5,143.886
-85.0,195.0,143.872
-85.0,197.5,143.862
-85.0,200.0,143.862
-85.0,202.5,143.862
-85.0,205.0,143.865
-85.0,207.5,143.869
-85.0,210.0,143.866
-85.0,212.5,143.86
-85.0,215.0,143.859
-85.0,217.5,143.861
-85.0,220.0,143.87
-85.0,222.5,143.9
-85.0,225.0,143.93
-85.0,227.5,143.952
-85.0,230.0,143.974
-85.0,232.5,143.992
-85.0,235.0,144.01
-85.0,237.5,144.054
-85.0,240.0,144.124
-85.0,242.5,144.177
-85.0,245.0,144.181
-85.0,247.5,144.184
-85.0,250.0,144.155
-85.0,252.5,144.126
-85.0,255.0,144.11
-85.0,257.5,144.098
-85.0,260.0,144.087
-85.0,262.5,144.078
-85.0,265.0,144.066
-85.0,267.5,144.044
-85.0,270.0,144.022
-85.0,272.5,144.026
-85.0,275.0,144.03
-85.0,277.5,144.012
-85.0,280.0,143.988
-85.0,282.5,143.974
-85.0,285.0,143.97
-85.0,287.5,143.957
-85.0,290.0,143.921
-85.0,292.5,143.884
-85.0,295.0,143.885
-85.0,297.5,143.886
-85.0,300.0,143.828
-85.0,302.5,143.75
-85.0,305.0,143.668
-85.0,307.5,143.581
-85.0,310.0,143.519
-85.0,312.5,143.528
-85.0,315.0,143.538
-85.0,317.5,143.498
-85.0,320.0,143.458
-85.0,322.5,143.433
-85.0,325.0,143.415
-85.0,327.5,143.382
-85.0,330.0,143.336
-85.0,332.5,143.298
-85.0,335.0,143.284
-85.0,337.5,143.269
-85.0,340.0,143.244
-85.0,342.5,143.218
-85.0,345.0,143.201
-85.0,347.5,143.184
-85.0,350.0,143.164
-85.0,352.5,143.139
-85.0,355.0,143.123
-85.0,357.5,143.131
-85.0,360.0,143.139
-80.0,0.0,144.514
-80.0,2.5,144.463
-80.0,5.0,144.413
-80.0,7.5,144.278
-80.0,10.0,144.116
-80.0,12.5,144.057
-80.0,15.0,144.101
-80.0,17.5,144.175
-80.0,20.0,144.339
-80.0,22.5,144.502
-80.0,25.0,144.505
-80.0,27.5,144.508
-80.0,30.0,144.56
-80.0,32.5,144.628
-80.0,35.0,144.66
-80.0,37.5,144.655
-80.0,40.0,144.65
-80.0,42.5,144.641
-80.0,45.0,144.63
-80.0,47.5,144.654
-80.0,50.0,144.678
-80.0,52.5,144.693
-80.0,55.0,144.704
-80.0,57.5,144.729
-80.0,60.0,144.765
-80.0,62.5,144.802
-80.0,65.0,144.838
-80.0,67.5,144.875
-80.0,70.0,144.853
-80.0,72.5,144.831
-80.0,75.0,144.82
-80.0,77.5,144.812
-80.0,80.0,144.835
-80.0,82.5,144.888
-80.0,85.0,144.949
-80.0,87.5,145.035
-80.0,90.0,145.12
-80.0,92.5,145.138
-80.0,95.0,145.156
-80.0,97.5,145.076
-80.0,100.0,144.965
-80.0,102.5,144.875
-80.0,105.0,144.807
-80.0,107.5,144.745
-80.0,110.0,144.701
-80.0,112.5,144.657
-80.0,115.0,144.637
-80.0,117.5,144.617
-80.0,120.0,144.644
-80.0,122.5,144.688
-80.0,125.0,144.706
-80.0,127.5,144.698
-80.0,130.0,144.675
-80.0,132.5,144.609
-80.0,135.0,144.542
-80.0,137.5,144.525
-80.0,140.0,144.508
-80.0,142.5,144.451
-80.0,145.0,144.38
-80.0,147.5,144.309
-80.0,150.0,144.237
-80.0,152.5,144.176
-80.0,155.0,144.149
-80.0,157.5,144.121
-80.0,160.0,144.126
-80.0,162.5,144.13
-80.0,165.0,144.103
-80.0,167.5,144.066
-80.0,170.0,144.057
-80.0,172.5,144.078
-80.0,175.0,144.099
-80.0,177.5,144.122
-80.0,180.0,144.145
-80.0,182.5,144.147
-80.0,185.0,144.149
-80.0,187.5,144.155
-80.0,190.0,144.163
-80.0,192.5,144.187
-80.0,195.0,144.227
-80.0,197.5,144.264
-80.0,200.0,144.287
-80.0,202.5,144.311
-80.0,205.0,144.34
-80.0,207.5,144.369
-80.0,210.0,144.396
-80.0,212.5,144.421
-80.0,215.0,144.429
-80.0,217.5,144.418
-80.0,220.0,144.414
-80.0,222.5,144.431
-80.0,225.0,144.447
-80.0,227.5,144.497
-80.0,230.0,144.547
-80.0,232.5,144.618
-80.0,235.0,144.697
-80.0,237.5,144.731
-80.0,240.0,144.723
-80.0,242.5,144.719
-80.0,245.0,144.727
-80.0,247.5,144.736
-80.0,250.0,144.731
-80.0,252.5,144.727
-80.0,255.0,144.727
-80.0,257.5,144.729
-80.0,260.0,144.705
-80.0,262.5,144.655
-80.0,265.0,144.604
-80.0,267.5,144.551
-80.0,270.0,144.497
-80.0,272.5,144.466
-80.0,275.0,144.435
-80.0,277.5,144.486
-80.0,280.0,144.566
-80.0,282.5,144.666
-80.0,285.0,144.788
-80.0,287.5,144.879
-80.0,290.0,144.877
-80.0,292.5,144.875
-80.0,295.0,144.892
-80.0,297.5,144.908
-80.0,300.0,144.874
-80.0,302.5,144.822
-80.0,305.0,144.807
-80.0,307.5,144.828
-80.0,310.0,144.85
-80.0,312.5,144.879
-80.0,315.0,144.908
-80.0,317.5,144.889
-80.0,320.0,144.871
-80.0,322.5,144.865
-80.0,325.0,144.863
-80.0,327.5,144.853
-80.0,330.0,144.834
-80.0,332.5,144.814
-80.0,335.0,144.788
-80.0,337.5,144.763
-80.0,340.0,144.737
-80.0,342.5,144.711
-80.0,345.0,144.681
-80.0,347.5,144.65
-80.0,350.0,144.627
-80.0,352.5,144.608
-80.0,355.0,144.585
-80.0,357.5,144.55
-80.0,360.0,144.514
-75.0,0.0,144.98
-75.0,2.5,144.92
-75.0,5.0,144.86
-75.0,7.5,144.865
-75.0,10.0,144.891
-75.0,12.5,144.912
-75.0,15.0,144.926
-75.0,17.5,144.957
-75.0,20.0,145.038
-75.0,22.5,145.119
-75.0,25.0,145.07
-75.0,27.5,145.022
-75.0,30.0,145.007
-75.0,32.5,145.003
-75.0,35.0,144.954
-75.0,37.5,144.859
-75.0,40.0,144.775
-75.0,42.5,144.723
-75.0,45.0,144.671
-75.0,47.5,144.655
-75.0,50.0,144.639
-75.0,52.5,144.55
-75.0,55.0,144.439
-75.0,57.5,144.365
-75.0,60.0,144.326
-75.0,62.5,144.299
-75.0,65.0,144.323
-75.0,67.5,144.348
-75.0,70.0,144.412
-75.0,72.5,144.477
-75.0,75.0,144.507
-75.0,77.5,144.525
-75.0,80.0,144.636
-75.0,82.5,144.839
-75.0,85.0,144.99
-75.0,87.5,144.984
-75.0,90.0,144.978
-75.0,92.5,144.91
-75.0,95.0,144.843
-75.0,97.5,144.718
-75.0,100.0,144.573
-75.0,102.5,144.632
-75.0,105.0,144.895
-75.0,107.5,145.089
-75.0,110.0,145.079
-75.0,112.5,145.069
-75.0,115.0,145.193
-75.0,117.5,145.316
-75.0,120.0,145.366
-75.0,122.5,145.389
-75.0,125.0,145.377
-75.0,127.5,145.329
-75.0,130.0,145.175
-75.0,132.5,144.71
-75.0,135.0,144.246
-75.0,137.5,144.221
-75.0,140.0,144.196
-75.0,142.5,144.228
-75.0,145.0,144.278
-75.0,147.5,144.316
-75.0,150.0,144.342
-75.0,152.5,144.388
-75.0,155.0,144.495
-75.0,157.5,144.602
-75.0,160.0,144.667
-75.0,162.5,144.733
-75.0,165.0,144.759
-75.0,167.5,144.771
-75.0,170.0,144.796
-75.0,172.5,144.831
-75.0,175.0,144.859
-75.0,177.5,144.868
-75.0,180.0,144.876
-75.0,182.5,144.879
-75.0,185.0,144.882
-75.0,187.5,144.877
-75.0,190.0,144.869
-75.0,192.5,144.915
-75.0,195.0,145.014
-75.0,197.5,145.109
-75.0,200.0,145.193
-75.0,202.5,145.277
-75.0,205.0,145.202
-75.0,207.5,145.128
-75.0,210.0,145.118
-75.0,212.5,145.129
-75.0,215.0,145.111
-75.0,217.5,145.064
-75.0,220.0,145.025
-75.0,222.5,145.012
-75.0,225.0,144.999
-75.0,227.5,145.069
-75.0,230.0,145.139
-75.0,232.5,145.174
-75.0,235.0,145.197
-75.0,237.5,145.205
-75.0,240.0,145.196
-75.0,242.5,145.173
-75.0,245.0,145.112
-75.0,247.5,145.05
-75.0,250.0,145.081
-75.0,252.5,145.111
-75.0,255.0,145.116
-75.0,257.5,145.11
-75.0,260.0,145.1
-75.0,262.5,145.087
-75.0,265.0,145.073
-75.0,267.5,145.059
-75.0,270.0,145.044
-75.0,272.5,144.971
-75.0,275.0,144.893
-75.0,277.5,144.912
-75.0,280.0,144.963
-75.0,282.5,144.935
-75.0,285.0,144.828
-75.0,287.5,144.795
-75.0,290.0,144.984
-75.0,292.5,145.174
-75.0,295.0,145.29
-75.0,297.5,145.407
-75.0,300.0,145.435
-75.0,302.5,145.435
-75.0,305.0,145.425
-75.0,307.5,145.407
-75.0,310.0,145.394
-75.0,312.5,145.397
-75.0,315.0,145.4
-75.0,317.5,145.353
-75.0,320.0,145.302
-75.0,322.5,145.197
-75.0,325.0,145.073
-75.0,327.5,145.009
-75.0,330.0,145.004
-75.0,332.5,144.997
-75.0,335.0,144.985
-75.0,337.5,144.973
-75.0,340.0,144.966
-75.0,342.5,144.959
-75.0,345.0,144.972
-75.0,347.5,144.991
-75.0,350.0,145.009
-75.0,352.5,145.023
-75.0,355.0,145.028
-75.0,357.5,145.005
-75.0,360.0,144.98
-70.0,0.0,145.48
-70.0,2.5,145.47
-70.0,5.0,145.46
-70.0,7.5,145.481
-70.0,10.0,145.511
-70.0,12.5,145.514
-70.0,15.0,145.49
-70.0,17.5,145.468
-70.0,20.0,145.453
-70.0,22.5,145.439
-70.0,25.0,145.394
-70.0,27.5,145.348
-70.0,30.0,145.297
-70.0,32.5,145.244
-70.0,35.0,145.215
-70.0,37.5,145.209
-70.0,40.0,145.191
-70.0,42.5,145.135
-70.0,45.0,145.078
-70.0,47.5,145.12
-70.0,50.0,145.162
-70.0,52.5,145.211
-70.0,55.0,145.254
-70.0,57.5,145.286
-70.0,60.0,145.307
-70.0,62.5,145.321
-70.0,65.0,145.311
-70.0,67.5,145.302
-70.0,70.0,145.249
-70.0,72.5,145.197
-70.0,75.0,145.197
-70.0,77.5,145.215
-70.0,80.0,145.191
-70.0,82.5,145.126
-70.0,85.0,145.075
-70.0,87.5,145.066
-70.0,90.0,145.057
-70.0,92.5,144.927
-70.0,95.0,144.797
-70.0,97.5,144.752
-70.0,100.0,144.735
-70.0,102.5,144.799
-70.0,105.0,144.945
-70.0,107.5,145.081
-70.0,110.0,145.188
-70.0,112.5,145.295
-70.0,115.0,145.45
-70.0,117.5,145.606
-70.0,120.0,145.627
-70.0,122.5,145.603
-70.0,125.0,145.683
-70.0,127.5,145.868
-70.0,130.0,146.004
-70.0,132.5,145.993
-70.0,135.0,145.983
-70.0,137.5,145.891
-70.0,140.0,145.798
-70.0,142.5,145.785
-70.0,145.0,145.798
-70.0,147.5,145.771
-70.0,150.0,145.702
-70.0,152.5,145.634
-70.0,155.0,145.564
-70.0,157.5,145.494
-70.0,160.0,145.574
-70.0,162.5,145.653
-70.0,165.0,145.597
-70.0,167.5,145.496
-70.0,170.0,145.404
-70.0,172.5,145.32
-70.0,175.0,145.282
-70.0,177.5,145.383
-70.0,180.0,145.483
-70.0,182.5,145.517
-70.0,185.0,145.551
-70.0,187.5,145.667
-70.0,190.0,145.811
-70.0,192.5,145.921
-70.0,195.0,146.002
-70.0,197.5,146.029
-70.0,200.0,145.898
-70.0,202.5,145.767
-70.0,205.0,145.47
-70.0,207.5,145.173
-70.0,210.0,145.064
-70.0,212.5,145.019
-70.0,215.0,145.011
-70.0,217.5,145.04
-70.0,220.0,145.043
-70.0,222.5,144.966
-70.0,225.0,144.887
-70.0,227.5,145.011
-70.0,230.0,145.134
-70.0,232.5,145.176
-70.0,235.0,145.191
-70.0,237.5,145.159
-70.0,240.0,145.078
-70.0,242.5,145.021
-70.0,245.0,145.033
-70.0,247.5,145.046
-70.0,250.0,145.09
-70.0,252.5,145.134
-70.0,255.0,145.187
-70.0,257.5,145.242
-70.0,260.0,145.278
-70.0,262.5,145.293
-70.0,265.0,145.332
-70.0,267.5,145.443
-70.0,270.0,145.554
-70.0,272.5,145.482
-70.0,275.0,145.405
-70.0,277.5,145.554
-70.0,280.0,145.778
-70.0,282.5,145.855
-70.0,285.0,145.785
-70.0,287.5,145.731
-70.0,290.0,145.727
-70.0,292.5,145.722
-70.0,295.0,145.711
-70.0,297.5,145.699
-70.0,300.0,145.686
-70.0,302.5,145.673
-70.0,305.0,145.668
-70.0,307.5,145.671
-70.0,310.0,145.69
-70.0,312.5,145.754
-70.0,315.0,145.818
-70.0,317.5,145.609
-70.0,320.0,145.397
-70.0,322.5,145.38
-70.0,325.0,145.429
-70.0,327.5,145.422
-70.0,330.0,145.357
-70.0,332.5,145.273
-70.0,335.0,145.13
-70.0,337.5,144.987
-70.0,340.0,145.093
-70.0,342.5,145.199
-70.0,345.0,145.262
-70.0,347.5,145.311
-70.0,350.0,145.339
-70.0,352.5,145.348
-70.0,355.0,145.369
-70.0,357.5,145.424
-70.0,360.0,145.48
-65.0,0.0,145.522
-65.0,2.5,145.569
-65.0,5.0,145.617
-65.0,7.5,145.639
-65.0,10.0,145.654
-65.0,12.5,145.659
-65.0,15.0,145.654
-65.0,17.5,145.635
-65.0,20.0,145.576
-65.0,22.5,145.517
-65.0,25.0,145.44
-65.0,27.5,145.362
-65.0,30.0,145.363
-65.0,32.5,145.388
-65.0,35.0,145.404
-65.0,37.5,145.412
-65.0,40.0,145.429
-65.0,42.5,145.475
-65.0,45.0,145.52
-65.0,47.5,145.731
-65.0,50.0,145.941
-65.0,52.5,145.971
-65.0,55.0,145.93
-65.0,57.5,145.889
-65.0,60.0,145.848
-65.0,62.5,145.832
-65.0,65.0,145.892
-65.0,67.5,145.952
-65.0,70.0,145.976
-65.0,72.5,146.001
-65.0,75.0,145.914
-65.0,77.5,145.791
-65.0,80.0,145.658
-65.0,82.5,145.515
-65.0,85.0,145.371
-65.0,87.5,145.243
-65.0,90.0,145.115
-65.0,92.5,144.975
-65.0,95.0,144.834
-65.0,97.5,144.803
-65.0,100.0,144.807
-65.0,102.5,144.845
-65.0,105.0,144.916
-65.0,107.5,144.964
-65.0,110.0,144.946
-65.0,112.5,144.929
-65.0,115.0,145.183
-65.0,117.5,145.412
-65.0,120.0,145.537
-65.0,122.5,145.627
-65.0,125.0,145.693
-65.0,127.5,145.735
-65.0,130.0,145.762
-65.0,132.5,145.809
-65.0,135.0,145.845
-65.0,137.5,145.797
-65.0,140.0,145.748
-65.0,142.5,145.716
-65.0,145.0,145.689
-65.0,147.5,145.628
-65.0,150.0,145.532
-65.0,152.5,145.476
-65.0,155.0,145.541
-65.0,157.5,145.605
-65.0,160.0,145.621
-65.0,162.5,145.638
-65.0,165.0,145.606
-65.0,167.5,145.558
-65.0,170.0,145.491
-65.0,172.5,145.406
-65.0,175.0,145.342
-65.0,177.5,145.344
-65.0,180.0,145.345
-65.0,182.5,145.297
-65.0,185.0,145.249
-65.0,187.5,145.362
-65.0,190.0,145.529
-65.0,192.5,145.711
-65.0,195.0,145.907
-65.0,197.5,146.065
-65.0,200.0,146.106
-65.0,202.5,146.147
-65.0,205.0,146.072
-65.0,207.5,145.996
-65.0,210.0,145.874
-65.0,212.5,145.737
-65.0,215.0,145.58
-65.0,217.5,145.405
-65.0,220.0,145.238
-65.0,222.5,145.092
-65.0,225.0,144.946
-65.0,227.5,144.984
-65.0,230.0,145.023
-65.0,232.5,145.047
-65.0,235.0,145.067
-65.0,237.5,145.04
-65.0,240.0,144.965
-65.0,242.5,144.931
-65.0,245.0,145.021
-65.0,247.5,145.112
-65.0,250.0,145.15
-65.0,252.5,145.188
-65.0,255.0,145.273
-65.0,257.5,145.371
-65.0,260.0,145.43
-65.0,262.5,145.452
-65.0,265.0,145.475
-65.0,267.5,145.498
-65.0,270.0,145.52
-65.0,272.5,145.548
-65.0,275.0,145.576
-65.0,277.5,145.569
-65.0,280.0,145.551
-65.0,282.5,145.546
-65.0,285.0,145.554
-65.0,287.5,145.581
-65.0,290.0,145.665
-65.0,292.5,145.749
-65.0,295.0,145.797
-65.0,297.5,145.843
-65.0,300.0,145.899
-65.0,302.5,145.959
-65.0,305.0,146.01
-65.0,307.5,146.053
-65.0,310.0,146.086
-65.0,312.5,146.089
-65.0,315.0,146.092
-65.0,317.5,145.896
-65.0,320.0,145.7
-65.0,322.5,145.722
-65.0,325.0,145.816
-65.0,327.5,145.856
-65.0,330.0,145.844
-65.0,332.5,145.792
-65.0,335.0,145.623
-65.0,337.5,145.453
-65.0,340.0,145.368
-65.0,342.5,145.279
-65.0,345.0,145.31
-65.0,347.5,145.379
-65.0,350.0,145.441
-65.0,352.5,145.495
-65.0,355.0,145.534
-65.0,357.5,145.528
-65.0,360.0,145.522
-60.0,0.0,150.138
-60.0,2.5,149.911
-60.0,5.0,149.684
-60.0,7.5,149.515
-60.0,10.0,149.364
-60.0,12.5,149.223
-60.0,15.0,149.092
-60.0,17.5,148.977
-60.0,20.0,148.868
-60.0,22.5,148.695
-60.0,25.0,148.71
-60.0,27.5,148.726
-60.0,30.0,148.672
-60.0,32.5,148.596
-60.0,35.0,148.968
-60.0,37.5,149.787
-60.0,40.0,150.321
-60.0,42.5,150.001
-60.0,45.0,149.681
-60.0,47.5,149.364
-60.0,50.0,149.048
-60.0,52.5,149.157
-60.0,55.0,149.238
-60.0,57.5,149.293
-60.0,60.0,149.333
-60.0,62.5,149.299
-60.0,65.0,149.043
-60.0,67.5,148.788
-60.0,70.0,149.035
-60.0,72.5,149.282
-60.0,75.0,149.829
-60.0,77.5,150.441
-60.0,80.0,150.809
-60.0,82.5,151.056
-60.0,85.0,151.237
-60.0,87.5,151.22
-60.0,90.0,151.203
-60.0,92.5,150.951
-60.0,95.0,150.698
-60.0,97.5,150.538
-60.0,100.0,150.408
-60.0,102.5,150.58
-60.0,105.0,151.054
-60.0,107.5,151.489
-60.0,110.0,151.65
-60.0,112.5,151.735
-60.0,115.0,152.003
-60.0,117.5,152.272
-60.0,120.0,152.502
-60.0,122.5,152.718
-60.0,125.0,152.845
-60.0,127.5,152.884
-60.0,130.0,152.971
-60.0,132.5,153.204
-60.0,135.0,153.438
-60.0,137.5,153.081
-60.0,140.0,152.65
-60.0,142.5,152.094
-60.0,145.0,151.537
-60.0,147.5,151.332
-60.0,150.0,151.478
-60.0,152.5,151.664
-60.0,155.0,151.971
-60.0,157.5,152.278
-60.0,160.0,152.604
-60.0,162.5,152.929
-60.0,165.0,152.921
-60.0,167.5,152.801
-60.0,170.0,152.874
-60.0,172.5,152.931
-60.0,175.0,152.911
-60.0,177.5,152.663
-60.0,180.0,152.414
-60.0,182.5,151.848
-60.0,185.0,151.283
-60.0,187.5,151.528
-60.0,190.0,152.045
-60.0,192.5,152.385
-60.0,195.0,152.548
-60.0,197.5,152.661
-60.0,200.0,152.623
-60.0,202.5,152.448
-60.0,205.0,152.363
-60.0,207.5,152.279
-60.0,210.0,152.075
-60.0,212.5,151.831
-60.0,215.0,151.07
-60.0,217.5,149.792
-60.0,220.0,148.78
-60.0,222.5,148.565
-60.0,225.0,148.351
-60.0,227.5,148.601
-60.0,230.0,148.789
-60.0,232.5,149.043
-60.0,235.0,149.326
-60.0,237.5,149.537
-60.0,240.0,149.678
-60.0,242.5,149.735
-60.0,245.0,149.543
-60.0,247.5,149.351
-60.0,250.0,149.326
-60.0,252.5,149.3
-60.0,255.0,149.849
-60.0,257.5,150.589
-60.0,260.0,150.952
-60.0,262.5,150.831
-60.0,265.0,150.64
-60.0,267.5,150.463
-60.0,270.0,150.286
-60.0,272.5,150.284
-60.0,275.0,150.282
-60.0,277.5,149.845
-60.0,280.0,149.263
-60.0,282.5,149.075
-60.0,285.0,149.281
-60.0,287.5,149.552
-60.0,290.0,149.987
-60.0,292.5,150.342
-60.0,295.0,149.615
-60.0,297.5,148.888
-60.0,300.0,148.683
-60.0,302.5,148.653
-60.0,305.0,148.779
-60.0,307.5,149.061
-60.0,310.0,149.225
-60.0,312.5,149.034
-60.0,315.0,148.842
-60.0,317.5,148.517
-60.0,320.0,148.125
-60.0,322.5,148.469
-60.0,325.0,149.069
-60.0,327.5,148.985
-60.0,330.0,148.215
-60.0,332.5,147.708
-60.0,335.0,147.989
-60.0,337.5,148.271
-60.0,340.0,148.68
-60.0,342.5,149.089
-60.0,345.0,149.414
-60.0,347.5,149.712
-60.0,350.0,149.855
-60.0,352.5,149.919
-60.0,355.0,149.986
-60.0,357.5,150.062
-60.0,360.0,150.138
-55.0,0.0,166.282
-55.0,2.5,166.217
-55.0,5.0,166.152
-55.0,7.5,166.136
-55.0,10.0,166.135
-55.0,12.5,166.138
-55.0,15.0,166.146
-55.0,17.5,166.201
-55.0,20.0,166.397
-55.0,22.5,166.594
-55.0,25.0,166.91
-55.0,27.5,167.226
-55.0,30.0,167.139
-55.0,32.5,166.824
-55.0,35.0,166.252
-55.0,37.5,165.421
-55.0,40.0,164.582
-55.0,42.5,163.718
-55.0,45.0,162.855
-55.0,47.5,163.346
-55.0,50.0,163.838
-55.0,52.5,164.914
-55.0,55.0,166.185
-55.0,57.5,166.948
-55.0,60.0,166.897
-55.0,62.5,166.699
-55.0,65.0,166.868
-55.0,67.5,167.037
-55.0,70.0,167.434
-55.0,72.5,167.831
-55.0,75.0,168.276
-55.0,77.5,168.737
-55.0,80.0,168.811
-55.0,82.5,168.499
-55.0,85.0,167.938
-55.0,87.5,166.849
-55.0,90.0,165.76
-55.0,92.5,165.493
-55.0,95.0,165.227
-55.0,97.5,164.867
-55.0,100.0,164.477
-55.0,102.5,164.195
-55.0,105.0,164.022
-55.0,107.5,163.961
-55.0,110.0,164.241
-55.0,112.5,164.52
-55.0,115.0,165.129
-55.0,117.5,165.364
-55.0,120.0,165.46
-55.0,122.5,165.546
-55.0,125.0,165.641
-55.0,127.5,165.747
-55.0,130.0,165.898
-55.0,132.5,166.185
-55.0,135.0,166.472
-55.0,137.5,165.99
-55.0,140.0,165.508
-55.0,142.5,165.557
-55.0,145.0,165.784
